ID,Text,Comment
Lapantouflemagic.FarmUpgradeB.Description,"An upgrade module to be placed on top of two adjacent <color=#FF6EC7>triangle roof upgradable</color> buildings.
Employs <color=green>6 Haulers</color>.
Contains a large storage space for crates.
<color=#00FFFF>Works as a Levee</color>",489
Building.PublicFountain.DisplayName,Public Fountain,1307
Building.PublicFountain.Description,A decorative fountain.,1308
Building.PublicFountain.FlavorDescription,"""Please don't let your kits pee in the water""",1309
Building.DrinkingFountain.DisplayName,Drinking Fountain,1310
Lapantouflemagic.Rocket.DisplayName,Triumph,1314
Building.MissileSilo.Whitepaws.DisplayName,Project Triumph,1316
Building.MissileSilo.Whitepaws.Description,"<color=#FF6EC7>We have made a new breakthrough in our understanding of hooman technologies! This one promises exciting opportunities for the future. 
If we can get it to work, this surely will the greatest achievement of beaverkind.</color>
<color=#00FFFF>Requires to be placed in an at least 6-deep clean water pond</color>
<color=red>Entrance must be accessible for construction to proceed.</color>",1317
Building.MissileSilo.Whitepaws.FlavorDescription,"""We should definitely build this in the center of our town so that everyone can see it!""
 -Toothless the Wise, elder beaver",1318
Need.Rocketdeath.DeathMessage,<color=green>was caught in the rocket exhaust and shockwave leading to an horrible death. That is all your fault.</color>,1319
Need.OnFire.CriticalDescriptionLocKey,On Fire!,1320
Faction.Whitepaws.WonderCompletionFlavor,"Despite some...accidents...you have not only tamed this land, but also uncovered the secrets of ancient hooman technologies, opening the path to outer space for all of beaverkind.
Now even if the earth ultimately fails and dies, we will be able to seek refuge among the stars.

Ha! Surely those fools never thought about that!",1321
Faction.Whitepaws.WonderCompletionMessage,"Congratulations! Despite the initial circumstances, you have managed to survive
and build a great city in this hostile land. 
You can now leave your Whitepaws to their own devices and take a break from this insanity, they will be fine.",1322
Faction.Whitepaws.GameOver.Message,Your colony of Whitepaws has died out. This is the end.,1323
Faction.Whitepaws.GameOver.Flavor,"We told you it would be hard, now what went wrong? Too small of a dam ? Excessive use of prioritization? Overly zealous colony extension ? Learn from your mistakes and try again.
You can do it, who cares about the lives squandered in the process?",1324
Lapantouflemagic.PowerShaftFlatUniversal.DisplayName,Adaptive Horizontal Power Shaft,1325
Lapantouflemagic.UniversalPowerShaft.DisplayName,Universal Power Shaft,1326
Lapantouflemagic.PowerShaftStraightVertical.DisplayName,Vertical Power Shaft,1327
Lapantouflemagic.PowerShaftHorizontalStraight.DisplayName,Power Shaft,1328
Lapantouflemagic.PowerShaftTurn.DisplayName,Power Shaft Turn,1329
Lapantouflemagic.PitandLadderDoubleDoor.DisplayName,Pit & Ladder Lodge (Double door),1330
Lapantouflemagic.PitandLadderDoubleDoor.Description,"A medium-sized watertight lodge built around a ladder.
Comes with <color=green>two</color> side access doors!
Can be stacked on itself, variants, and can carry select buildings.
<color=#00FFFF>Works as a Levee</color>",1331
Lapantouflemagic.PitandLadderDoubleDoor.FlavorDescription,"""Who doesn't love living next to a highway?""",1332
Lapantouflemagic.Topentrancewatertightlodge_PowderStorage.DisplayName,Pit & Ladder Lodge (Hauler + Pile Storage),1336
Lapantouflemagic.Topentrancewatertightlodge_PowderStorage.Description,"A medium-sized watertight lodge built around a ladder, with an extra stockpile floor.
Manages a pilables storage space.
Can be stacked on itself, variants, and can carry select buildings.
<color=#00FFFF>Works as a Levee</color>",1337
Lapantouflemagic.Topentrancewatertightlodge_PowderStorage.FlavorDescription,"""Holy pointer! We ordered that design years ago, it was about time!""
 -An annoyed hauler beaver.",1338
Lapantouflemagic.Crappyplatform_tunnel.DisplayName,Tunnel Support Crappy Platform,1339
Lapantouflemagic.Crappyplatform_tunnel.Description,"Prevents the roof of a tunnel from collapsing, can be removed if you're sure of what you're doing.",1340
Lapantouflemagic.Crappyplatform_tunnel.FlavorDescription,"""Comes with extra lighting to prevent grues.""",1341
Lapantouflemagic.primitivedamUtility.Description,"A better variant of the cross-shaped dam that allows beaver passage in one direction, and contains a power shaft in the other.
Can be placed on a <color=green> pit-and-ladder lodge</color>.",48
Lapantouflemagic.primitivedam3x3Utilityupgrade.DisplayName,Utility Dam Upgrade,940
Lapantouflemagic.primitivedam3x3Utilityupgrade.Description,A taller dam built on top of a previous one.,941
Lapantouflemagic.primitivedam3x3Utilityupgrade.FlavorDescription,"Behold the incredible power of sticks and glue! And screws, planks, metal beams and proper planning of course.",942
Good.ZiplineSystemBlueprint.DisplayName,Zipline System Blueprint,1342
Good.ZiplineSystemBlueprint.PluralDisplayName,Zipline System Blueprints,1343
Good.ZiplineSystemFancyBlueprint.DisplayName,Zipline System Fancy Blueprint,1344
Good.ZiplineSystemFancyBlueprint.PluralDisplayName,Zipline System Fancy Blueprints,1345
Lapantouflemagic.Woodupgrade_Zipline.Description,"An upgrade module to be placed on top of an upgradable <color=#FFA500>Small Tower</color> (left) adjacent to a <color=#FF6EC7>triangle roof</color> building (right)
A quick transportation system that no sane beaver should accept to ride on.
Employs<color=green> 4 haulers</color>
<color=green>Connections: 4</color>
<color=#00FFFF>Works as a Levee</color>",1346
Lapantouflemagic.ZiplineStation.FlavorDescription,"""Eh, seems fun!""
-Grandpa beaver, last words",1347
Lapantouflemagic.ZiplineBalloon.DisplayName,Floating Zipline Pylon,1348
Lapantouflemagic.ZiplineBalloon.Description,"A balloon bearing the zipline cables in between stations.
<color=green>Connections: 3</color>",1349
Lapantouflemagic.ZiplineBalloon.FlavorDescription,"""Don't stay under it on windy days.
What? No! It's not gonna fall, you just don't want to get showered with barf.""",1350
Lapantouflemagic.ZiplineUpgradePylon.DisplayName,Zipline Add-on Pylon (Large Farmhouse),1351
Lapantouflemagic.ZiplineUpgradePylon.Description,"A pylon providing access to the zipline network to <color=green>Large Farmhouses</color>.
<color=green>Connections: 1</color>
<color=#FF6EC7>To be placed on top of the farm body.</color>",1352
Lapantouflemagic.ZiplineUpgradePylon.FlavorDescription,"""If you could have near-instant access to the city center, who wouldn't want to live in the middle of the countryside?""
-Mommy beaver",1353
Good.PlantFibers.DisplayName,Plant Fibers,1354
Good.PlantFibers.PluralDisplayName,Plant Fibers,1355
Good.Rope.DisplayName,Rope,1356
Good.Rope.PluralDisplayName,Ropes,1357
Lapantouflemagic.Ropemaker.DisplayName,Ropemaker,1361
Lapantouflemagic.Ropemaker.Description,Makes rope from plant fibers,1362
Lapantouflemagic.Ropemaker.FlavorDescription,A popular beaver entertainment is to throw random things in the spindle to watch them get crushed.,1363
Recipe.NormalRope.PluralDisplayName,Faster Rope,1364
Lapantouflemagic.ZiplineTerminusBalloon.DisplayName,Terminal Floating Zipline Pylon,1365
Lapantouflemagic.ZiplineTerminusBalloon.Description,"A balloon bearing the zipline cables in between stations.
Allows beavers to access the floor to work.
<color=green>Connections: 1</color>
<color=red>Allows movement but does not connect roads.</color>",1366
Lapantouflemagic.ZiplineTerminusBalloon.FlavorDescription,"""It could be fun to jump in a lake from here...""
 -Toothless the Wise, elder beaver",1367
Lapantouflemagic.ScavengerDen.DisplayName,Scavenger's Junkyard,1368
Lapantouflemagic.ScavengerDen.Description,"An oversized shredder that is also a house for obvious reasons.
Provides scavenger beavers with the perfect place to plan their work, prepare their equipment, and recycle all the trash those pesky hoomans left behind.
Also gives access to the <color=green>zipline network</color> to maximize working range.
<color=green>Connections: 6</color>
<color=#00FFFF>Works as a Levee</color>
<color=red>Can connect from the bottom to a ladder or pit-and-ladder lodge.</color>",1369
Lapantouflemagic.ScavengerDen.FlavorDescription,"""Please keep in mind that injuries caused by pitfalls, swinging blades, boulder traps and poisoned darts are not covered by the insurance company.
Have a nice scavenging day!""
-Toilet reminder sign",1370
Lapantouflemagic.Zipline_SmallTower.Description,"A quick and terrifying mode of travel.
<color=#FFA500>Small Tower</color>, <color=#FF6EC7>Can support upgrades</color>
<color=green>Connections: 2</color>
<color=#00FFFF>Works as a Levee</color>",1371
Lapantouflemagic.Zipline_SmallTower.FlavorDescription,"""A bench just a few meters under some flowerpots? This seems like the perfect place for an… accident.""
-Jack the Gnawer, public safety report.",1372
Reciepe.ZiplineSystemDuplication.DisplayName,Zipline System,1373
Lapantouflemagic.SmallAquiferPump.DisplayName,Small Aquifer Pump,522
Lapantouflemagic.SmallAquiferPump.Description,"A perverse contraption using arcane powers to extract water from the ground.
Is affected by droughts but not by badtides.
To be placed on top of two adjacent <color=#FF6EC7>triangle roof</color> buildings.
<color=#00FFFF>Works as a Levee</color>",523
Lapantouflemagic.SmallAquiferPump.FlavorDescription,"""It is written on the user manual that only a one-legged brass-colored beaver, dancing under the full moon in the middle of twelve Ironteeth statuettes wrapped in cabbage, shall open the security cache and allow to press the start button.
 -A very gullible waterpumper beaver.",524
Lapantouflemagic.BIGAquiferPump.DisplayName,Large Aquifer Pump,829
Lapantouflemagic.BIGAquiferPump.Description,"A devilish engine of witchcraft, torturing the earth for ever more water, powered by the Pointer knows what.",830
Lapantouflemagic.BIGAquiferPump.FlavorDescription,"""If we build it atop a volcano, would lava come out?""
 -An architect beaver",831
Good.Sandals.DisplayName,Sandals,1374
Good.Sandals.PluralDisplayName,Sandals,1375
Good.Satchel.DisplayName,Satchel,1376
Good.Satchel.PluralDisplayName,Satchels,1377
Good.Pillow.DisplayName,Frosty pillow,1378
Good.Pillow.PluralDisplayName,Frosty pillows,1379
Lapantouflemagic.Seamstress.DisplayName,Seamstress Lodge,1380
Lapantouflemagic.Seamstress.Description,"Manufactures various items that makes a beaver's life better.
<color=#FFA500>Small Tower</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",1381
Lapantouflemagic.Seamstress.FlavorDescription,"""They said it needs to be that tall to 'test the pillows', whatever that means.""
-A confused builder beaver",1382
Lapantouflemagic.DoubleRopestairs.DisplayName,Double Rope Stairs,1383
Lapantouflemagic.DoubleRopestairs.Description,"Allows to access elevated spaces without requiring support directly under it.
The support voxels at either ends won’t be able to accept side platform, or another rope stairs.",1384
Lapantouflemagic.DoubleRopestairs.FlavorDescription,"""Keep your paws on the guide rope, and your eyes up !""",1385
Lapantouflemagic.GiantPillar.DisplayName,Giant Pillar,713
Lapantouflemagic.GiantPillarbase.Description,"Half a sequoia stuck back in the ground to act as a support for other things. 
Side platforms can be attached to it.",714
Lapantouflemagic.GiantPillar.FlavorDescription,That's one big log!,715
Lapantouflemagic.GiantPillarbase.DisplayName,Giant Pillar (Base),1386
Lapantouflemagic.GiantPillar.Description,"Half a sequoia artistically hafted in an other one to extend it. 
Side platforms can be attached to it.",1387
Lapantouflemagic.GrandDam.DisplayName,Grand Dam,1388
Lapantouflemagic.GrandDam.Description,"An audacious dam design, loosely based on traditional housing.
Pumps autonomously.
Consumes planks for maintenance.
<color=#00FFFF>Works as a Levee</color>
<color=red>Power must be provided from the sides of the small construction site flag</color>",1389
Lapantouflemagic.GrandDam.FlavorDescription,"""Soo... strictly speaking, the dam part is... not the house ? I don’t know if that is a brilliant idea, or if i should call the gesta-paw…""
-The Expedition Leader",1390
Lapantouflemagic.8WayCorneroverhang.DisplayName,Giant Pillar Ring Platform,1391
Lapantouflemagic.8WayCorneroverhang.Description,"A walkway to be installed around a giant pillar, allowing to navigate around aqueduct corners.",1392
Lapantouflemagic.8WayCorneroverhang.FlavorDescription,"""Thanks, I hate it.""
-a beaver suffering from the fear of heights",1393
Lapantouflemagic.ClockWorkKitchen.DisplayName,Clockwork Kitchen,1397
Lapantouflemagic.ClockWorkKitchen.Description,"A complex device that masterfully transforms mechanical power and raw food into tasty stuff. 
Occasionally breaks a gear.
Occasionally cooks a beaver.
<color=red>Power must be provided from underneath the small construction site flag</color>",1398
Lapantouflemagic.ClockWorkKitchen.FlavorDescription,"""Still safer than Mathilda.""
 -Toothless the Wise, elder beaver",1399
Need.CWKitchDeath.DisplayName,Cooked Alive !,1400
Need.CWKitchDeath.DeathMessage,<color=green>was accidentally grabbed by the robot’s pincers and deliciously cooked to death. The stew was particularily tasty tonight.</color>,1401
Lapantouflemagic.OverhangSquewer_Short.DisplayName,Squewer Platform (Short),1402
Lapantouflemagic.OverhangSquewer_Short.Description,"A side platform that can be stuck between buildings or between floors.
<color=red>Multiple side platforms or bridges cannot share the same support</color>",1403
Lapantouflemagic.OverhangSquewer_Long.DisplayName,Squewer Platform (Long),1404
Lapantouflemagic.OverhangSquewer_Long.Description,"A side platform that can be stuck between buildings or between floors.
Can be extended on itself once.
<color=red>Multiple side platforms or bridges cannot share the same support</color>",1405
Lapantouflemagic.PowerShaft_Stackable_HorizontalT.Whitepaws.DisplayName,Power Shaft Horizontal T Intersection,taken from Emberpelts Faction
Building.PowerShaftUpward.DisplayName,Upward Power Shaft,1407
Building.PowerShaftDownward.DisplayName,Downward Power Shaft,1408
Good.Apple.DisplayName,Apple,1409
Good.Apple.PluralDisplayName,Apples,1410
Lapantouflemagic.KABOOM.DisplayName ,Kaboom ?,1411
Lapantouflemagic.BalloonLandingPad.DisplayName,Balloon Trader Landing Pad,a1
Lapantouflemagic.BalloonLandingPad.Description,"A very large tower designed to allow balloon traders to land and fly off safely.
<color=red>Consumes methane to power the balloons.</color>",a3
Lapantouflemagic.BalloonLandingPad.FlavorDescription,"""No one knows what that symbol on the top means, but it must be there, it's the rule.
-an IronTeeth balloon trader""",a4
Need.Balloon.DisplayName,Balloon,a5
Lapantouflemagic.BalloonGroup.DisplayName,Trading Balloons,a6
Lapantouflemagic.ScoutBalloon.DisplayName,Scouting Balloon,a8
Lapantouflemagic.ScoutBalloon.Description,A basic hot air ballon tasked with exploring the lands away from our town in search of other settlements to establish trade routes with.,a9
Lapantouflemagic.ScoutBalloon.FlavorDescription,"""I believe I can flyyyy~""",a10
Lapantouflemagic.AmpTrader.DisplayName,Trade with the AmpEars,a11
Lapantouflemagic.AmpTrader.Description,"The AmpEars are even worse heretics than the IronTeeth: They have dedicated themselves to study hooman technologies and have somehow concluded that being belly-deep in water is dangerous around machines or some other nonsense. They are willing to trade their electric thingies that they pretend they understand, but only a few ones are worth our time. Also they keep calling us ''the WetButts'' so keep note of where they live so we can aim the trebuchet properly.",a12
Lapantouflemagic.AmpTrader.FlavorDescription,"""I’ll be baaaaack!""",a13
Lapantouflemagic.PawsTrader.DisplayName,Trade with other WhitePaws,a14
Lapantouflemagic.PawsTrader.Description,"Our expedition is neither the first, neither the last to have been send from our homeland. If we can find other settlements of our kind, they would be good trading partners, since none of the other savages we've met can make an even half-decent stew.",a15
Lapantouflemagic.PawsTrader.FlavorDescription,"""Nooo! I’ll get abducted by hoomaaaaaaans!""",a16
Lapantouflemagic.IslandTrader.DisplayName,Trade with the IslandBeavers,a17
Lapantouflemagic.IslandTrader.Description,"Islandbeavers are lazy hippies who spend their days partying on the beach and are interested in nothing that isn't fun. The good thing is that we can easily trade them manfactured products since they can’t be bothered making their own, but on the other hand they don’t have a lot of things to give us in exchange, maybe some shiny junk and salt, that will save us the trouble of mining it.",a18
Lapantouflemagic.IslandTrader.FlavorDescription,"""Yipee!""",a19
Lapantouflemagic.PolarTrader.DisplayName,Trade with the PolarBeavers,a20
Lapantouflemagic.PolarTrader.Description,"The rustic Polarbeavers live in, and explore the ruins of some strange frozen circular hooman city. They would sell their own moms into slavery in exchange for those ''rocks that are always warm'' that wer’re pretty sure don’t actually exist. Otherwise they will want food or coal, and will more than gladly give us as much ice and junk as we can liftoff with. Unless you're the kind of sicko who likes to collect hooman remains.",a21
Lapantouflemagic.PolarTrader.FlavorDescription,"""I'm scared of heeiiiiiiiigghts!""",a22
Lapantouflemagic.IronTrader.DisplayName,Trade with the IronTeeth,a23
Lapantouflemagic.IronTrader.Description,"The Ironteeth are passionate about all things industry, and they actually hate to trade, especially their coffee. Thankfully they can’t resist a good industrial challenge so something order-made and really hard to do might peak their interest. They seem to appreciate our manufactured products but can’t make them because they ''don’t do soft industry'', whatever that means. Also they are the only ones who will take you seriously when you ask to be payed in loose dirt.",a24
Lapantouflemagic.IronTrader.FlavorDescription,"""How do I even control this thiiiing!?""",a25
Lapantouflemagic.FolkTrader.DisplayName,Trade with the FolkTails,a26
Lapantouflemagic.FolkTrader.Description,"Our cousins the Folktails like a simple life, mostly filled with agriculture, dancing, and tasty food. They can give us seeds for some interesting new plant species. But If you bring them something amazing enough, they might introduce you to their weird secret hobby.",a27
Lapantouflemagic.FolkTrader.FlavorDescription,"""I'm flyiiiiing!""",a28
Lapantouflemagic.ForeignFood.DisplayName,Foreign Food,a32
Lapantouflemagic.ForeignFood.PluralDisplayName,Foreign Food,a33
Lapantouflemagic.TradeBalloon.ToggleEntry,Trade:,a34
Lapantouflemagic.EmberTrader.DisplayName,Trade with the Emberpelts,a35
Lapantouflemagic.EmberTrader.Description,"Yet another tribe of filthy heretics, who would have guessed ? Those guys have developped an unhealthy obcession with fire and hate getting wet. That puts in question how do they ever bathe but let’s not raise too many uncomfortable questions. They’ve got some humongous trees but won’t tell us how to grow them, and their apples are to die for. Bring back what you can.",a36
Lapantouflemagic.EmberTrader.FlavorDescription,"""No ! Not this way ! Not this waaaaaaay !""",a37
Lapantouflemagic.LeafTrader.DisplayName,Trade with the Leafcoats,a38
Lapantouflemagic.LeafTrader.Description,"The Leafcoats are, for lack of a better term, weirdoes. It’s unclear whether they actually grow leaves or if they simply glue them on every morning. Anyway, they hate killing plants and get offended if you ask them for such products, but they happily take ours so they also are hypocrites. Anyway our brainiacs want to study the beautiful glowing insects that live in their lands. try to bring us back some.",a39
Lapantouflemagic.LeafTrader.FlavorDescription,"""You’re not getting rid of me, i’m getting rid of you!""",a40
Need.GeneticEnhancement.DisplayName,Somatic DNA Enhancement,1414
Lapantouflemagic.HoomanMedicalFacility.DisplayName,Hooman Medical Facility Reactivation Team,1415
Lapantouflemagic.HoomanMedicalFacility.Description,"Reactivates a hooman medical facility of incomprehensible complexity.
<color=#FF6EC7>How could a species so advanced go exctinct ? This device is capable of improving our bodies to make us stronger, faster, healthier, and can cure pretty much anything !</color>",1416
Lapantouflemagic.HoomanMedicalFacility.FlavorDescription,"""Don’t kill your ennemies… outlive them !""
-Ancient hooman motivation poster",1417
Lapantouflemagic.RuinsTour.DisplayName,Hooman Ruins Tour,1418
Lapantouflemagic.BeaverCafe.DisplayName,Tea Lodge and Terrace,1419
Knatte.Subgroup_MGPiles.DisplayName,Piles,K1
Knatte.Subgroup_MGWarehouses.DisplayName,Warehouses,K2
Knatte.Subgroup_MGTanks.DisplayName,Tanks,K3
Knatte.Subgroup_MGDynamite.DisplayName,Dynamites,K4
Knatte.Subgroup_MGBridges.DisplayName,Suspension Bridges,K5
Knatte.Subgroup_MGPlatforms.DisplayName,Platforms,K6
Knatte.Subgroup_MGStaircase.DisplayName,Staircases,K7
ToolGroups.Billboards,Mostly helpfull billboards,-
Lapantouflemagic.Billboard.Description,A certainly useful message to display,-
Lapantouflemagic.VitalBillboard.Description,Actually important important information for the Whitepaws,-
Lapantouflemagic.BadorderBoard.DisplayName,Wrong order,-
Lapantouflemagic.GoodorderBoard.DisplayName,Right order,-
Lapantouflemagic.AwfulBoard.DisplayName,About awful stew,-
Lapantouflemagic.Watertight1Board.DisplayName,Building watertightness,-
Lapantouflemagic.PileplatformBoard.DisplayName,You can do that,-
Lapantouflemagic.MathBoard1.DisplayName,How to not starve,-
Lapantouflemagic.MathBoard2.DisplayName,How to not die of thirst,-
Lapantouflemagic.ShaftBoard.DisplayName,How to connect power,-
Lapantouflemagic.FarmUpgradeBoard.DisplayName,Farm upgrade board,-
Lapantouflemagic.WaterpumpUpgradeBoard.DisplayName,Waterpump upgrade board,-
Lapantouflemagic.MediumMineBoard.DisplayName,Medium mine board,-
Lapantouflemagic.Billboard1.DisplayName,Too easy ?,-
ToolGroup.HaulersHouses.DisplayName,Hauler Lodges,1420
ToolGroup.BuildersHouses.DisplayName,Builder Lodges,1421
ToolGroup.StorageHouses.DisplayName,Storage Lodges,1422
Toolgroup.Flags.DisplayName,Flags,1423
ToolGroup.Gathering.DisplayName,Gathering,1424
ToolGroup.Farms.DisplayName,Farms,1425
ToolGroup.Cooking.DisplayName,Cooking,1426
Toolgroup.Logging.DisplayName,Logging,1427
Toolgroup.Mining.DisplayName,Mining,1428
Toolgroup.Nuclear.DisplayName,Nuclear Power,1429
Toolgroup.Aqueducts.DisplayName,Aqueducts,1430
ToolGroups.WaterandBadWater,Water & Badwater,1431
Lapantouflemagic.BadPlank.Reciepe,Toothcut planks,1432
Lapantouflemagic.ModularUpgradeBoard.DisplayName,Upgrade Modules Board,1433
Lapantouflemagic.SteelBoard.DisplayName,Anvil Reproduction Board,1434
Lapantouflemagic.GiantLogBridge4.DisplayName,Giant Log Bridge,1435
Good.Mushrooms3.PluralDisplayName,Super Fast Mushrooms ,1436
Lapantouflemagic.BachelorInHoomanities.DisplayName,Bachelor in Hoomanities,1437
Lapantouflemagic.NEWEngine.DisplayName,Methane Engine,1438
Lapantouflemagic.ElevatedRoof1x1Corner.DisplayName,Covered Walkway (Corner),1439
Lapantouflemagic.ElevatedRoof1x1Corner.Description,"A covered walkway elbow, doesn’t come with lamps.",1440
Lapantouflemagic.ElevatedRoof1x1.DisplayName,Covered Walkway (Mini),1440
Lapantouflemagic.ElevatedRoof1x1Stair.DisplayName,Covered Walkway (Stairs),1440
Lapantouflemagic.ElevatedRoof1x1Stair.Description,A small covered walkway segment that goes on a staircase.,1440
Lapantouflemagic.ElevatedRoof1x1.Description,"A small covered walkway segment, doesn’t come with lamps.",1440
Lapantouflemagic.ElevatedRoof1x3_ALT.DisplayName,Covered Walkway (Zigzag),1441
Lapantouflemagic.ElevatedRoof1x3.DisplayName,Covered Walkway (Intersection),1441
Lapantouflemagic.ElevatedRoof1x3.Description,"A covered walkway, comes with lamps",1442
Lapantouflemagic.ElevatedRoof1x4.DisplayName,Covered Walkway (Long),1443
Lapantouflemagic.IncenseBurner.DisplayName,Aromatic Burner,1446
Lapantouflemagic.IncenseBurner.Description,A small pedestal on which Brain Boosting Salts are slowly burned for their smell.,1447
Lapantouflemagic.IncenseBurner..FlavorDescription,"""It’s only a matter of time before some idiot stuffs his snout directly into it…""",1448
Lapantouflemagic.GigargantuanTank.DisplayName,Gigargantuan Tank,1449
Lapantouflemagic.GigargantuanTank.Description,A liquid storage tank of epic proportions.,1450
Lapantouflemagic.GigargantuanTank.FlavorDescription,"""At last, my dream to swim in kimchi may come true !""
- Mathilda the insane cook",1451
Good.LyophilizedArtificialNaturalDirtBlock.DisplayName,Synthetic Lyophilized Dirt Bloc,1452
Good.LyophilizedArtificialNaturalDirtBlock.PluralDisplayName,Synthetic Lyophilized Dirt Blocs,1453
Lapantouflemagic.primitivedamupgradeMK3.DisplayName,Giant Log Dam,1454
Lapantouflemagic.primitivedamupgradeMK3.Description,An even higher dam build on the previous upgrade,1455
Lapantouflemagic.primitivedamupgradeMK3.FlavorDescription,"""Now I’m starting to believe we won’t all die.""
- A sceptical beaver",1456
Good.GiantLogDamBlueprint.PluralDisplayName,Giant Log Dam Blueprint,1457
Good.GiantLogDamBlueprint.DisplayName,Giant Log Dam Blueprints,1458
Good.GiantLogDamFancyBlueprint.PluralDisplayName,Giant Log Dam Fancy Blueprint,1459
Good.GiantLogDamFancyBlueprint.DisplayName,Giant Log Dam Fancy Blueprints,1460
Building.LyophilizedTerrainBlock.DisplayName,Reconstituted Lyophilized Dirt Bloc,1461
Lapantouflemagic.LyophilizedTerrainBlock.Description,An synthetic terrain block produced by beavers in order to reshape their environment efficiently.,1462
Lapantouflemagic.Calculatorium.DisplayName,Calculatorium,1463
Lapantouflemagic.Calculatorium.Description,"An administrative building where beavers centralize information and issue appropriate orders, thus avoiding the need for direct action.",1464
Lapantouflemagic.Calculatorium.FlavorDescription,"""Open the valves ! Stop the water pumps ! RELEASE THE KRAKEN !""",1465
Recipe.BerryWine.DisplayName,Berry Wine,1466
Lapantouflemagic.Smallcookhouse.FlavorDescription,"Small kits falling through the floor are not our responsibility, please send your complaints to the architects.",1467
Lapantouflemagic.SmallForge.DisplayName,Forge,1468
Lapantouflemagic.SmallForge.Description,"A proper logding for an anvil, and the beavers using it.
Has a <color=#FF6EC7>triangle roof</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",1469
Lapantouflemagic.SmallForge.FlavorDescription,“Bam ! One for daddy. Pow ! One for mommy. Wham ! One straight in Bobby’s teeth…”,1470
Lapantouflemagic.GnawingHall.DisplayName,Gnawing Hall,1471
Lapantouflemagic.GnawingHall.Description,"A long house in which we gnaw on trees, for pleasure or out of necessity.
Has a <color=#FF6EC7>triangle roof</color>, <color=#FF6EC7>Can support upgrades</color>
<color=#00FFFF>Works as a Levee</color>",1472
Lapantouflemagic.GnawingHall.FlavorDescription,"""We don’ talk wif our mouf full !""",1473
TUTORIAL,TUTORIAL,-
ENTRIES,ENTRIES,-
START HERE,START HERE,-
Tutorial.Tutorial.Whitepaws,An Unfortunate Opportunity,TutoTitle1
Tutorial.Basics.Whitepaws,Foundations of a Settlement,TutoTitle2
Tutorial.PlanksAndSawdust.Whitepaws,Planks and Sawdust,TutoTitle3
Tutorial.Priorities.Whitepaws,About Sensible Priorities,TutoTitle3.1
Tutorial.BuildNewDC.Whitepaws,Concealing the Cart Incident,TutoTitle4
Tutorial.LetsCook.Whitepaws,Civilized Meals,TutoTitle5
Tutorial.ProperSawmill.Whitepaws,Civilized Plank Production,TutoTitle6
Tutorial.Library.Whitepaws,The Quest for Knowledge,TutoTitle7
Tutorial.IrrigationBranch.Whitepaws,From the Directorate of Hydrological Discipline,TutoTitle8
Tutorial.ChemistryBranch.Whitepaws,From the Directorate of Applied Chemistry,TutoTitle9
Tutorial.MechanicBranch.Whitepaws,From the Directorate of Mechanical Advancement,TutoTitle10
Tutorial.ArchitectBranch.Whitepaws,From the Directorate of Structural Ambition,TutoTitle11
Tutorial.MechanicBranch2.Whitepaws,From the Directorate of Mechanical Advancement,TutoTitle12
Tutorial.ArchitectBranch2.Whitepaws,From the Directorate of Structural Ambition,TutoTitle13
Tutorial.BlueprintDuplicationA.Whitepaws,From the Bureau of Intellectual Property,TutoTitle14
Tutorial.BlueprintDuplicationB.Whitepaws,From the Bureau of Intellectual Property,TutoTitle15
Tutorial.GoodLuck_Whitepaws.Whitepaws,From the Ministry of Territorial Expansion,TutoTitle16
Tutorial.ALetterFromHome.Whitepaws,A letter From Home,TutoTitle17
STEPTEXT NOW,STEPTEXT NOW,-
Tutorial.Tutorial.WelcomeText.Whitepaws,"Dear Expedition Leader,

If you are reading this, you have either discovered a promising site for settlement… or, far more plausibly, stranded yourself in the middle of nowhere after exercising the exceptional judgment for which you are widely known.

We will send instructions on how to establish a viable colony. We strongly encourage you to follow them precisely, as improvisation is unlikely to improve your current situation.

Do try not to doom the industrious, optimistic, and tragically trusting individuals you convinced to accompany you into exile. Their only mistake was believing you.

Should the settlement fail, please ensure the failure remains local.

Remember that this expedition is equal parts your punishment and an experiment.

Do not come back.",TutoText1
Tutorial.Basics.BuildBasics1.Whitepaws,"Establish three Lumberjack Flags, one Gatherer’s Flag, and one Tapper’s Flag. If this instruction feels obvious, that is because it is.

Trees will provide logs. Bushes will provide berries. Pine trees, when properly tapped, will provide resin — assuming you have the patience to let them live long enough.

We trust you can identify a tree without assistance.",TutoText2
Tutorial.Basics.BuildBasics2.Whitepaws,"Now that you have demonstrated the ability to recognize a tree, we may proceed to more advanced concepts.

Build a Water Pump. Water is essential for survival, despite what certain “visionaries” have previously attempted to prove.

Establish a Farmhouse and plant cabbages. We recommend cabbages because they are resilient, dependable, and unlikely to wander off — qualities we value highly in a colony.

Try to ensure your settlers drink before they dehydrate and eat before they starve. Timing is important.",TutoText3
